333|weaponMod.null.grade.2.message|Not set
391|weaponMod.null.grade.3.message|Not set
337|weaponMod.null.grade.4.message|Not set
311|weaponMod.null.grade.5.message|Not set
327|weaponMod.null.grade.6.message|Not set
320|weaponMod.null.grade.7.message|Not set
321|weaponMod.null.grade.8.message|Not set
291|weaponMod.null.grade.9.message|Not set
390|weaponMod.null.grade.10.message|Not set
2122|weaponMod.null.grade.11.message|Not set
2113|weaponMod.null.grade.12.message|Not set
726|EquipmentMod.grade.9.message|movement penalty (m)
702|weaponMod.Movementpenalty(m).details|Skeletonized
329|weaponMod.null.grade.1.message|Not set
360|weaponMod.null.grade.2.message|Not set
299|weaponMod.null.grade.3.message|Not set
352|weaponMod.null.grade.4.message|Not set
330|weaponMod.null.grade.5.message|Not set
310|weaponMod.null.grade.6.message|Not set
304|weaponMod.null.grade.7.message|Not set
393|weaponMod.null.grade.8.message|Not set
345|weaponMod.null.grade.9.message|Not set
314|weaponMod.null.grade.10.message|Not set
2110|weaponMod.null.grade.11.message|Not set
2121|weaponMod.null.grade.12.message|Not set
722|EquipmentMod.grade.7.message|projectile speed
720|EquipmentMod.grade.3.message|Accelerated
367|weaponMod.null.grade.1.message|Not set
344|weaponMod.null.grade.2.message|Not set
341|weaponMod.null.grade.3.message|Not set
410|weaponMod.null.grade.4.message|Not set
331|weaponMod.null.grade.5.message|Not set
363|weaponMod.null.grade.6.message|Not set
382|weaponMod.null.grade.7.message|Not set
375|weaponMod.null.grade.8.message|Not set
292|weaponMod.null.grade.9.message|Not set
347|weaponMod.null.grade.10.message|Not set
2114|weaponMod.null.grade.11.message|Not set
2106|weaponMod.null.grade.12.message|Not set
708|EquipmentMod.grade.7.message|automatic(u)
701|weaponMod.Automatic(u).details|Automatic
354|weaponMod.null.grade.1.message|Not set
384|weaponMod.null.grade.2.message|Not set
294|weaponMod.null.grade.3.message|Not set
332|weaponMod.null.grade.4.message|Not set
357|weaponMod.null.grade.5.message|Not set
308|weaponMod.null.grade.6.message|Not set
370|weaponMod.null.grade.7.message|Not set
349|weaponMod.null.grade.8.message|Not set
397|weaponMod.null.grade.9.message|Not set
364|weaponMod.null.grade.10.message|Not set
2117|weaponMod.null.grade.11.message|Not set
2124|weaponMod.null.grade.12.message|Not set
665|equipment.HVMKevlarGloves_v1.name|HVM Kevlar Gloves
607|equipment.HVMKevlarGloves_v1.desc|Standard issue special forces 4th Millenium Gloves.
636|equipment.GrapheneCombatHood_v1.name|Graphene Combat Hood
616|equipment.GrapheneCombatHood_v1.desc|Comes equipped with hardened graphene goggles for near perfect unimpeded vision.
652|equipment.RASSFV-7A_v1.name|Special Forces Vest
639|equipment.RASSFV-7A_v1.desc|Vest - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
613|equipment.HVMKevlarVest_v1.name|HVM Kevlar Vest
629|equipment.HVMKevlarVest_v1.desc|Standard issue special forces 4th Millenium Body Suit.
667|equipment.RASGTG-4A_v1.name|Trooper Gloves
655|equipment.RASGTG-4A_v1.desc|Gloves - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
640|equipment.GrapheneBoots_v1.name|Graphene Boots
645|equipment.GrapheneBoots_v1.desc|Graphene lined combat boots. Come in hard or soft sole depending on requirements.
661|equipment.RASGTV-4A_v1.name|Trooper Vest
627|equipment.RASGTV-4A_v1.desc|Vest - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
618|equipment.RubiconPowerAssist_v1.name|Rubicon Power Assist
660|equipment.RubiconPowerAssist_v1.desc|Power assisted suit allows for faster movement than normal while still providing excellent body armour protection.
662|equipment.R1InterceptorHelm_v1.name|R1 Interceptor Helm
608|equipment.R1InterceptorHelm_v1.desc|Dynamic heat and light reflectivity adjusts to the conditions keeping the wearer comfortable and safe under extreme heat conditions.
635|equipment.RASSFH-7A_v1.name|Special Forces Helmet
623|equipment.RASSFH-7A_v1.desc|Helmet - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
611|equipment.HVMKevlarPants_v1.name|HVM Kevlar Pants
647|equipment.HVMKevlarPants_v1.desc|Standard issue special forces 4th Millenium Kevlar Pants.
651|equipment.RASGTB-4A_v1.name|Trooper Boots
615|equipment.RASGTB-4A_v1.desc|Boots - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
656|equipment.RASGTH-4A_v1.name|Trooper Helmet
641|equipment.RASGTH-4A_v1.desc|Helmet - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
630|equipment.TitanIDS01_v1.name|Titan IDS 01
637|equipment.TitanIDS01_v1.desc|Intuitive Dexterity System enables good hand protection and faster reload of weapons.
619|equipment.RASHTV-7_v1.name|Heavy Trooper Vest
643|equipment.RASHTV-7_v1.desc|Heavy Troops Vest - the only armor to be rated full 7 for bullet proofness, explosives, cuts, stabs and impacts. Provides high protection from heat and toxic sources too.
625|equipment.GrapheneGloves_v1.name|Graphene Gloves
658|equipment.GrapheneGloves_v1.desc|The protection of heavy body armor with the dexterity and flexibility of bare hands.
622|equipment.HVMCombatBoots_v1.name|HVM Combat Boots
668|equipment.HVMCombatBoots_v1.desc|Standard issue special forces 4th Millenium Combat Boots.
653|equipment.GrapheneBodySuitTop_v1.name|Graphene Body Suit Top
659|equipment.GrapheneBodySuitTop_v1.desc|Vital areas reinforced with thicker layers for added protection.
605|equipment.RASSFB-7A_v1.name|Special Forces Boots
631|equipment.RASSFB-7A_v1.desc|Boots - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
654|equipment.R6FlamejugglerGloves_v1.name|R6 Flamejuggler Gloves
621|equipment.R6FlamejugglerGloves_v1.desc|Flame proof, bullet proof but still flexible and tight fitting.
642|equipment.R4GuardianVest_v1.name|R4 Guardian Vest
612|equipment.R4GuardianVest_v1.desc|8 Alternating layers of bullet proof and impact resistant material with heat proof mesh mean this vest will keep just about anything out.
666|equipment.TitanIRNHUD_v1.name|Titan IRN HUD
657|equipment.TitanIRNHUD_v1.desc|Iris Responsive Nano Heads Up Display provides zoom and auto target priority assessment.
614|equipment.R7GuardianPants_v1.name|R7 Guardian Pants
626|equipment.R7GuardianPants_v1.desc|6 Alternating layers of bullet proof and impact resistant material with heat proof mesh results in a flexible but effective piece of armour.
624|equipment.TitanMEMTrooper_v1.name|Titan MEM Trooper
617|equipment.TitanMEMTrooper_v1.desc|Titan Mechanically Enhanced Movement nullifies the bulk of this superior leg armour.
663|equipment.R8HuntsmanBoots_v1.name|R8 Huntsman Boots
664|equipment.R8HuntsmanBoots_v1.desc|Rated to 1700 Kelvin heat resistance, the wearer could walk through molten steel with minimal foot injury.
638|equipment.TitanTeslashock_v1.name|Titan Teslashock
648|equipment.TitanTeslashock_v1.desc|Delivers deadly electric charge to anything making physical contact.
610|equipment.TitanMEMSprint_v1.name|Titan MEM Sprint
646|equipment.TitanMEMSprint_v1.desc|Titan Mechanically Enhanced Movement Sprint includes biocalibrated foam allowing for much faster movement.
620|equipment.HVMKevlarHelmet_v1.name|HVM Kevlar Helmet
649|equipment.HVMKevlarHelmet_v1.desc|Standard issue special forces 4th Millenium Helmet.
606|equipment.RASSFT-7A_v1.name|Special Forces Pants
644|equipment.RASSFT-7A_v1.desc|Trousers - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
633|equipment.GrapheneBodySuitBottom_v1.name|Graphene Body Suit Bottom
634|equipment.GrapheneBodySuitBottom_v1.desc|Vital areas reinforced with thicker layers for added protection.
650|equipment.RASSFG-7A_v1.name|Special Forces Gloves
609|equipment.RASSFG-7A_v1.desc|Gloves - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
632|equipment.RASGTT-4A_v1.name|Trooper Pants
628|equipment.RASGTT-4A_v1.desc|Trousers - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1946|equipment.TitanIRNHUD_v2.name|Titan IRN HUD
1924|equipment.TitanIRNHUD_v2.desc|Iris Responsive Nano Heads Up Display provides zoom and auto target priority assessment.
1909|equipment.HVMCombatBoots_v2.name|HVM Combat Boots
1927|equipment.HVMCombatBoots_v2.desc|Standard issue special forces 4th Millenium Combat Boots.
1896|equipment.RASSFG-7A_v2.name|Special Forces Gloves
1943|equipment.RASSFG-7A_v2.desc|Gloves - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
1919|equipment.RASGTG-4A_v2.name|Trooper Gloves
1973|equipment.RASGTG-4A_v2.desc|Gloves - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1920|equipment.GrapheneGloves_v2.name|Graphene Gloves
1950|equipment.GrapheneGloves_v2.desc|The protection of heavy body armor with the dexterity and flexibility of bare hands.
1921|equipment.TitanIDS01_v2.name|Titan IDS 01
1931|equipment.TitanIDS01_v2.desc|Intuitive Dexterity System enables good hand protection and faster reload of weapons.
1945|equipment.R1InterceptorHelm_v2.name|R1 Interceptor Helm
1922|equipment.R1InterceptorHelm_v2.desc|Dynamic heat and light reflectivity adjusts to the conditions keeping the wearer comfortable and safe under extreme heat conditions.
1916|equipment.RubiconPowerAssist_v2.name|Rubicon Power Assist
1890|equipment.RubiconPowerAssist_v2.desc|Power assisted suit allows for faster movement than normal while still providing excellent body armour protection.
1967|equipment.R7GuardianPants_v2.name|R7 Guardian Pants
1948|equipment.R7GuardianPants_v2.desc|6 Alternating layers of bullet proof and impact resistant material with heat proof mesh results in a flexible but effective piece of armour.
1899|equipment.GrapheneCombatHood_v2.name|Graphene Combat Hood
1958|equipment.GrapheneCombatHood_v2.desc|Comes equipped with hardened graphene goggles for near perfect unimpeded vision.
1954|equipment.R8HuntsmanBoots_v2.name|R8 Huntsman Boots
1937|equipment.R8HuntsmanBoots_v2.desc|Rated to 1700 Kelvin heat resistance, the wearer could walk through molten steel with minimal foot injury.
1968|equipment.R4GuardianVest_v2.name|R4 Guardian Vest
1923|equipment.R4GuardianVest_v2.desc|8 Alternating layers of bullet proof and impact resistant material with heat proof mesh mean this vest will keep just about anything out.
1902|equipment.HVMKevlarVest_v2.name|HVM Kevlar Vest
1944|equipment.HVMKevlarVest_v2.desc|Standard issue special forces 4th Millenium Body Suit.
1891|equipment.RASSFH-7A_v2.name|Special Forces Helmet
1932|equipment.RASSFH-7A_v2.desc|Helmet - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
1904|equipment.ShotliteStarwalkBoots_v1.name|Shotlite Starwalk Boots
1966|equipment.ShotliteStarwalkBoots_v1.desc|Nanotechnology gives slight running performance enhancement.
1961|equipment.ShotliteHummingbirdG1_v2.name|Shotlite Hummingbird G1
1917|equipment.ShotliteHummingbirdG1_v2.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1941|equipment.HVMKevlarGloves_v2.name|HVM Kevlar Gloves
1957|equipment.HVMKevlarGloves_v2.desc|Standard issue special forces 4th Millenium Gloves.
1898|equipment.HVMKevlarPants_v2.name|HVM Kevlar Pants
1895|equipment.HVMKevlarPants_v2.desc|Standard issue special forces 4th Millenium Kevlar Pants.
1970|equipment.RASGTV-4A_v2.name|Trooper Vest
1913|equipment.RASGTV-4A_v2.desc|Vest - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1900|equipment.RASSFB-7A_v2.name|Special Forces Boots
1933|equipment.RASSFB-7A_v2.desc|Boots - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
1965|equipment.ShotliteStarwalkBoots_v2.name|Shotlite Starwalk Boots
1956|equipment.ShotliteStarwalkBoots_v2.desc|Nanotechnology gives slight running performance enhancement.
1911|equipment.ShotliteHummingbirdG1_v1.name|Shotlite Hummingbird G1
1949|equipment.ShotliteHummingbirdG1_v1.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1892|equipment.RASSFT-7A_v2.name|Special Forces Pants
1893|equipment.RASSFT-7A_v2.desc|Trousers - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
1972|equipment.ShotliteHummingbirdP1_v2.name|Shotlite Hummingbird P1
1969|equipment.ShotliteHummingbirdP1_v2.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1942|equipment.RASSFV-7A_v2.name|Special Forces Vest
1940|equipment.RASSFV-7A_v2.desc|Vest - Rated 7A for bullet proofness, explosives, cuts, stabs and impacts. Provides medium level protection from heat and toxic sources too.
1955|equipment.HVMKevlarHelmet_v2.name|HVM Kevlar Helmet
1947|equipment.HVMKevlarHelmet_v2.desc|Standard issue special forces 4th Millenium Helmet.
1930|equipment.ShotliteHummingbirdV1_v2.name|Shotlite Hummingbird V1
1928|equipment.ShotliteHummingbirdV1_v2.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1962|equipment.TitanTeslashock_v2.name|Titan Teslashock
1906|equipment.TitanTeslashock_v2.desc|Delivers deadly electric charge to anything making physical contact.
1935|equipment.ShotliteHummingbirdH1_v2.name|Shotlite Hummingbird H1
1903|equipment.ShotliteHummingbirdH1_v2.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1929|equipment.R6FlamejugglerGloves_v2.name|R6 Flamejuggler Gloves
1934|equipment.R6FlamejugglerGloves_v2.desc|Flame proof, bullet proof but still flexible and tight fitting.
1964|equipment.RASGTB-4A_v2.name|Trooper Boots
1905|equipment.RASGTB-4A_v2.desc|Boots - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1914|equipment.GrapheneBodySuitTop_v2.name|Graphene Body Suit Top
1963|equipment.GrapheneBodySuitTop_v2.desc|Vital areas reinforced with thicker layers for added protection.
1951|equipment.RASGTH-4A_v2.name|Trooper Helmet
1953|equipment.RASGTH-4A_v2.desc|Helmet - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1897|equipment.GrapheneBodySuitBottom_v2.name|Graphene Body Suit Bottom
1925|equipment.GrapheneBodySuitBottom_v2.desc|Vital areas reinforced with thicker layers for added protection.
1971|equipment.RASHTV-7_v2.name|Heavy Trooper Vest
1952|equipment.RASHTV-7_v2.desc|Heavy Troops Vest - the only armor to be rated full 7 for bullet proofness, explosives, cuts, stabs and impacts. Provides high protection from heat and toxic sources too.
1915|equipment.ShotliteHummingbirdH1_v1.name|Shotlite Hummingbird H1
1901|equipment.ShotliteHummingbirdH1_v1.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1918|equipment.RASGTT-4A_v2.name|Trooper Pants
1907|equipment.RASGTT-4A_v2.desc|Trousers - Rated 4A for bullet proofness, explosives, cuts, stabs and impacts.
1939|equipment.TitanMEMSprint_v2.name|Titan MEM Sprint
1908|equipment.TitanMEMSprint_v2.desc|Titan Mechanically Enhanced Movement Sprint includes biocalibrated foam allowing for much faster movement.
1912|equipment.ShotliteHummingbirdV1_v1.name|Shotlite Hummingbird V1
1936|equipment.ShotliteHummingbirdV1_v1.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1910|equipment.ShotliteHummingbirdP1_v1.name|Shotlite Hummingbird P1
1959|equipment.ShotliteHummingbirdP1_v1.desc|Hummingbird series armor uses Shotlite's "Solid Air" technology to create incredibly light armour pieces with high physical and thermal resilience.
1926|equipment.GrapheneBoots_v2.name|Graphene Boots
1938|equipment.GrapheneBoots_v2.desc|Graphene lined combat boots. Come in hard or soft sole depending on requirements.
1960|equipment.TitanMEMTrooper_v2.name|Titan MEM Trooper
1894|equipment.TitanMEMTrooper_v2.desc|Titan Mechanically Enhanced Movement nullifies the bulk of this superior leg armour.
2209|equipment.HardplateHelm_v1.name|Hardplate Helm
2210|equipment.HardplateHelm_v1.desc|At the cost of greatly restricted movement and gun handling, the Hardplate Helmet affords incredible all-round protection.
2213|equipment.HardplateHelm_v2.name|Hardplate Helm
2214|equipment.HardplateHelm_v2.desc|At the cost of greatly restricted movement and gun handling, the Hardplate Helmet affords incredible all-round protection.
2216|equipment.HardplateChest_v1.name|Hardplate Chest
2215|equipment.HardplateChest_v1.desc|Suffers movement greatly but offers unparalleled resistance to pentration with a thick layer of fire retardent material. Engineered for maximum acoustic impedance to minimise blast trauma.
2218|equipment.HardplateChest_v2.name|Hardplate Chest
2217|equipment.HardplateChest_v2.desc|Suffers movement greatly but offers unparalleled resistance to pentration with a thick layer of fire retardent material. Engineered for maximum acoustic impedance to minimise blast trauma.
2219|equipment.HardplateLegProtection_v1.name|Hardplate Leg Protection
2220|equipment.HardplateLegProtection_v1.desc|Suffers movement greatly but offers unparalleled resistance to pentration with a thick layer of fire retardent material. Engineered for maximum acoustic impedance to minimise blast trauma.
2221|equipment.HardplateLegProtection_v2.name|Hardplate Leg Protection
2222|equipment.HardplateLegProtection_v2.desc|Suffers movement greatly but offers unparalleled resistance to pentration with a thick layer of fire retardent material. Engineered for maximum acoustic impedance to minimise blast trauma.
2223|equipment.HardplateGauntlets_v1.name|Hardplate Gauntlets
2224|equipment.HardplateGauntlets_v1.desc|Engineered for maximum accoustic impedance to minimise blast trauma, but thickness can impede gun handling.
2225|equipment.HardplateGauntlets_v2.name|Hardplate Gauntlets
2226|equipment.HardplateGauntlets_v2.desc|Engineered for maximum accoustic impedance to minimise blast trauma, but thickness can impede gun handling.
2228|equipment.HardplateBoots_v1.name|Hardplate Boots
2227|equipment.HardplateBoots_v1.desc|Though many consider them too heavy for general use, the Hardplate Boots offer unparalleled resistance to pentration with a thick layer of fire retardent material.
2229|equipment.HardplateBoots_v2.name|Hardplate Boots
2230|equipment.HardplateBoots_v2.desc|Though many consider them too heavy for general use, the Hardplate Boots offer unparalleled resistance to pentration with a thick layer of fire retardent material.
2232|equipment.HVMCarbonFibreHelmet_v1.name|HVM Carbon Fibre Helmet
2231|equipment.HVMCarbonFibreHelmet_v1.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2233|equipment.HVMCarbonFibreHelmet_v2.name|HVM Carbon Fibre Helmet
2234|equipment.HVMCarbonFibreHelmet_v2.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2236|equipment.HVMCarbonFibreVest_v1.name|HVM Carbon Fibre Vest
2235|equipment.HVMCarbonFibreVest_v1.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2238|equipment.HVMCarbonFibreVest_v2.name|HVM Carbon Fibre Vest
2237|equipment.HVMCarbonFibreVest_v2.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2240|equipment.HVMCarbonFibrePants_v1.name|HVM Carbon Fibre Pants
2239|equipment.HVMCarbonFibrePants_v1.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2241|equipment.HVMCarbonFibrePants_v2.name|HVM Carbon Fibre Pants
2242|equipment.HVMCarbonFibrePants_v2.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2244|equipment.HVMCarbonFibreGloves_v1.name|HVM Carbon Fibre Gloves
2243|equipment.HVMCarbonFibreGloves_v1.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2246|equipment.HVMCarbonFibreGloves_v2.name|HVM Carbon Fibre Gloves
2245|equipment.HVMCarbonFibreGloves_v2.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2248|equipment.HVMCarbonFibreBoots_v1.name|HVM Carbon Fibre Boots
2247|equipment.HVMCarbonFibreBoots_v1.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2250|equipment.HVMCarbonFibreBoots_v2.name|HVM Carbon Fibre Boots
2249|equipment.HVMCarbonFibreBoots_v2.desc|Made from carbon nanotube fibres for flexibiltiy and strength.
2252|equipment.MedusaHelmet_v1.name|Medusa Helmet
2251|equipment.MedusaHelmet_v1.desc|Corrosion resistant visor with built in respirator provides excellent toxic damage mitigation, inbuilt graphical display provides reload assistance.
2253|equipment.MedusaHelmet_v2.name|Medusa Helmet
2254|equipment.MedusaHelmet_v2.desc|Corrosion resistant visor with built in respirator provides excellent toxic damage mitigation, inbuilt graphical display provides reload assistance.
2255|equipment.MedusaVest_v1.name|Medusa Vest
2256|equipment.MedusaVest_v1.desc|Vest is constructed of hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2257|equipment.MedusaVest_v2.name|Medusa Vest
2258|equipment.MedusaVest_v2.desc|Vest is constructed of hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2260|equipment.MedusaPants_v1.name|Medusa Pants
2259|equipment.MedusaPants_v1.desc|Combat pants are constructed from hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2261|equipment.MedusaPants_v2.name|Medusa Pants
2262|equipment.MedusaPants_v2.desc|Combat pants are constructed from hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2264|equipment.MedusaGloves_v1.name|Medusa Gloves
2263|equipment.MedusaGloves_v1.desc|Medusa gloves are constructed from flexible aramid layers coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2266|equipment.MedusaGloves_v2.name|Medusa Gloves
2265|equipment.MedusaGloves_v2.desc|Medusa gloves are constructed from flexible aramid layers coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2268|equipment.MedusaBoots_v1.name|Medusa Boots
2267|equipment.MedusaBoots_v1.desc|Combat boots are constructed from hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2273|equipment.MedusaBoots_v2.name|Medusa Boots
2274|equipment.MedusaBoots_v2.desc|Combat boots are constructed from hardened aramid plates coated in micro basal fibres that instantly neutralize most acidic compounds on contact.
2276|equipment.DragonflyHelmet_v1.name|Dragonfly Helmet
2275|equipment.DragonflyHelmet_v1.desc|Built in target and terrain analysis aids gun accuracy and movement speed.
2277|equipment.DragonflyHelmet_v2.name|Dragonfly Helmet
2278|equipment.DragonflyHelmet_v2.desc|Built in target and terrain analysis aids gun accuracy and movement speed.
2279|equipment.DragonflyVest_v1.name|Dragonfly Vest
2280|equipment.DragonflyVest_v1.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2281|equipment.DragonflyVest_v2.name|Dragonfly Vest
2282|equipment.DragonflyVest_v2.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2284|equipment.DragonflyPants_v1.name|Dragonfly Pants
2283|equipment.DragonflyPants_v1.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2286|equipment.DragonflyPants_v2.name|Dragonfly Pants
2285|equipment.DragonflyPants_v2.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2287|equipment.DragonflyGloves_v1.name|Dragonfly Gloves
2288|equipment.DragonflyGloves_v1.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2289|equipment.DragonflyGloves_v2.name|Dragonfly Gloves
2290|equipment.DragonflyGloves_v2.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2291|equipment.DragonflyBoots_v1.name|Dragonfly Boots
2292|equipment.DragonflyBoots_v1.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2294|equipment.DragonflyBoots_v2.name|Dragonfly Boots
2293|equipment.DragonflyBoots_v2.desc|So light that full range of movement is available. Constructed with emphasis on toxic resistant materials.
2296|equipment.template_v1.name|template-DONTSPAWN
2295|equipment.template_v1.desc|-null TEST OBJECT FOR CREATING NEW GEAR, NEVER SPAWN THIS.
2471|equipment.Vulkan Helmet.name|Vulkan Helmet
2472|equipment.Vulkan Helmet.desc|Offering protection against the heat of Zeta's volcanos, its cooling gel layer proved to keep miners on their feet much longer than other armors available. -15% projectile damage taken.
2474|equipment.Vulkan Vest.name|Vulkan Vest
2473|equipment.Vulkan Vest.desc|Offering protection against the heat of Zeta's volcanos, its cooling gel layer proved to keep miners on their feet much longer than other armors available. -15% projectile damage taken.
2476|equipment.Vulkan Pants.name|Vulkan Pants
2475|equipment.Vulkan Pants.desc|Offering protection against the heat of Zeta's volcanos, its cooling gel layer proved to keep miners on their feet much longer than other armors available. -15% projectile damage taken.
2478|equipment.Vulkan Gloves.name|Vulkan Gloves
2477|equipment.Vulkan Gloves.desc|Offering protection against the heat of Zeta's volcanos, its cooling gel layer proved to keep miners on their feet much longer than other armors available. -15% projectile damage taken.
2479|equipment.Vulkan Boots.name|Vulkan Boots
2480|equipment.Vulkan Boots.desc|Offering protection against the heat of Zeta's volcanos, its cooling gel layer proved to keep miners on their feet much longer than other armors available. -15% projectile damage taken.
2482|equipment.Mako Helmet.name|Mako Helmet
2481|equipment.Mako Helmet.desc|Evolved from experimental diving gear designed to grant greater manoeuvrability and protection around underwater dig sites, the divers benefited just as much on land as in water. 5% increased backpedal speed.
2483|equipment.Mako Vest.name|Mako Vest
2484|equipment.Mako Vest.desc|Evolved from experimental diving gear designed to grant greater manoeuvrability and protection around underwater dig sites, the divers benefited just as much on land as in water. 5% increased backpedal speed.
2485|equipment.Mako Pants.name|Mako Pants
2486|equipment.Mako Pants.desc|Evolved from experimental diving gear designed to grant greater manoeuvrability and protection around underwater dig sites, the divers benefited just as much on land as in water. 5% increased backpedal speed.
2487|equipment.Mako Gloves.name|Mako Gloves
2488|equipment.Mako Gloves.desc|Evolved from experimental diving gear designed to grant greater manoeuvrability and protection around underwater dig sites, the divers benefited just as much on land as in water. 5% increased backpedal speed.
2490|equipment.Mako Boots.name|Mako Boots
2489|equipment.Mako Boots.desc|Evolved from experimental diving gear designed to grant greater manoeuvrability and protection around underwater dig sites, the divers benefited just as much on land as in water. 5% increased backpedal speed.
2492|equipment.Overwatch Helmet.name|Overwatch Helmet
2491|equipment.Overwatch Helmet.desc|With built in compensators for high powered weaponry and target aquisition modes, Overwatch became a favourite of guards on Omicron's high flying gas platforms.
2493|equipment.Overwatch Chest.name|Overwatch Chest
2494|equipment.Overwatch Chest.desc|With built in compensators for high powered weaponry and target aquisition modes, Overwatch became a favourite of guards on Omicron's high flying gas platforms.
2496|equipment.Overwatch Pants.name|Overwatch Pants
2495|equipment.Overwatch Pants.desc|With built in compensators for high powered weaponry and target aquisition modes, Overwatch became a favourite of guards on Omicron's high flying gas platforms.
2497|equipment.Overwatch Gloves.name|Overwatch Gloves
2498|equipment.Overwatch Gloves.desc|With built in compensators for high powered weaponry and target aquisition modes, Overwatch became a favourite of guards on Omicron's high flying gas platforms.
2499|equipment.Overwatch Boots.name|Overwatch Boots
2500|equipment.Overwatch Boots.desc|With built in compensators for high powered weaponry and target aquisition modes, Overwatch became a favourite of guards on Omicron's high flying gas platforms.
2502|equipment.Dynamo Helmet.name|Dynamo Helmet
2501|equipment.Dynamo Helmet.desc|Designed to protect from the cold enviroment of the Xi mining station, while also carrying plenty of reserve batteries making sure no one gets stuck out in the snow. Below 50% hp energy regen stops your energy regen is applied to HP instead with a 60% bonus.
2504|equipment.Dynamo Chest.name|Dynamo Chest
2503|equipment.Dynamo Chest.desc|Designed to protect from the cold enviroment of the Xi mining station, while also carrying plenty of reserve batteries making sure no one gets stuck out in the snow. Below 50% hp energy regen stops your energy regen is applied to HP instead with a 60% bonus.
2506|equipment.Dynamo Legs.name|Dynamo Legs
2505|equipment.Dynamo Legs.desc|Designed to protect from the cold enviroment of the Xi mining station, while also carrying plenty of reserve batteries making sure no one gets stuck out in the snow. Below 50% hp energy regen stops your energy regen is applied to HP instead with a 60% bonus.
2507|equipment.Dynamo Gloves.name|Dynamo Gloves
